id,img_path,A,B,C,D,E,F,G,H,I,J
TRAIN_00309,./train/TRAIN_00309.jpg,1,0,1,0,0,0,0,0,0,0
TRAIN_00310,./train/TRAIN_00310.jpg,1,0,1,0,0,0,0,0,0,0
TRAIN_00311,./train/TRAIN_00311.jpg,1,0,1,0,0,0,0,0,0,0
TRAIN_00312,./train/TRAIN_00312.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00313,./train/TRAIN_00313.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00314,./train/TRAIN_00314.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00315,./train/TRAIN_00315.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00316,./train/TRAIN_00316.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00317,./train/TRAIN_00317.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00318,./train/TRAIN_00318.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00319,./train/TRAIN_00319.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00320,./train/TRAIN_00320.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00321,./train/TRAIN_00321.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00322,./train/TRAIN_00322.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00323,./train/TRAIN_00323.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00324,./train/TRAIN_00324.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00325,./train/TRAIN_00325.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00326,./train/TRAIN_00326.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00327,./train/TRAIN_00327.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00328,./train/TRAIN_00328.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00329,./train/TRAIN_00329.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00330,./train/TRAIN_00330.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00331,./train/TRAIN_00331.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00332,./train/TRAIN_00332.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00333,./train/TRAIN_00333.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00334,./train/TRAIN_00334.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00335,./train/TRAIN_00335.jpg,1,0,0,1,0,0,0,0,0,0
TRAIN_00336,./train/TRAIN_00336.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00337,./train/TRAIN_00337.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00338,./train/TRAIN_00338.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00339,./train/TRAIN_00339.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00340,./train/TRAIN_00340.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00341,./train/TRAIN_00341.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00342,./train/TRAIN_00342.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00343,./train/TRAIN_00343.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00344,./train/TRAIN_00344.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00345,./train/TRAIN_00345.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00346,./train/TRAIN_00346.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00347,./train/TRAIN_00347.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00348,./train/TRAIN_00348.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00349,./train/TRAIN_00349.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00350,./train/TRAIN_00350.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00351,./train/TRAIN_00351.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00352,./train/TRAIN_00352.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00353,./train/TRAIN_00353.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00354,./train/TRAIN_00354.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00355,./train/TRAIN_00355.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00356,./train/TRAIN_00356.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00357,./train/TRAIN_00357.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00358,./train/TRAIN_00358.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00359,./train/TRAIN_00359.jpg,1,0,0,0,1,0,0,0,0,0
TRAIN_00360,./train/TRAIN_00360.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00361,./train/TRAIN_00361.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00362,./train/TRAIN_00362.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00363,./train/TRAIN_00363.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00364,./train/TRAIN_00364.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00365,./train/TRAIN_00365.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00366,./train/TRAIN_00366.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00367,./train/TRAIN_00367.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00368,./train/TRAIN_00368.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00369,./train/TRAIN_00369.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00370,./train/TRAIN_00370.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00371,./train/TRAIN_00371.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00372,./train/TRAIN_00372.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00373,./train/TRAIN_00373.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00374,./train/TRAIN_00374.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00375,./train/TRAIN_00375.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00376,./train/TRAIN_00376.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00377,./train/TRAIN_00377.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00378,./train/TRAIN_00378.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00379,./train/TRAIN_00379.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00380,./train/TRAIN_00380.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00381,./train/TRAIN_00381.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00382,./train/TRAIN_00382.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00383,./train/TRAIN_00383.jpg,1,0,0,0,0,1,0,0,0,0
TRAIN_00384,./train/TRAIN_00384.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00385,./train/TRAIN_00385.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00386,./train/TRAIN_00386.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00387,./train/TRAIN_00387.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00388,./train/TRAIN_00388.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00389,./train/TRAIN_00389.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00390,./train/TRAIN_00390.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00391,./train/TRAIN_00391.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00392,./train/TRAIN_00392.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00393,./train/TRAIN_00393.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00394,./train/TRAIN_00394.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00395,./train/TRAIN_00395.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00396,./train/TRAIN_00396.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00397,./train/TRAIN_00397.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00398,./train/TRAIN_00398.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00399,./train/TRAIN_00399.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00400,./train/TRAIN_00400.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00401,./train/TRAIN_00401.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00402,./train/TRAIN_00402.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00403,./train/TRAIN_00403.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00404,./train/TRAIN_00404.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00405,./train/TRAIN_00405.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00406,./train/TRAIN_00406.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00407,./train/TRAIN_00407.jpg,1,0,0,0,0,0,1,0,0,0
TRAIN_00408,./train/TRAIN_00408.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00409,./train/TRAIN_00409.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00410,./train/TRAIN_00410.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00411,./train/TRAIN_00411.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00412,./train/TRAIN_00412.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00413,./train/TRAIN_00413.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00414,./train/TRAIN_00414.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00415,./train/TRAIN_00415.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00416,./train/TRAIN_00416.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00417,./train/TRAIN_00417.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00418,./train/TRAIN_00418.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00419,./train/TRAIN_00419.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00420,./train/TRAIN_00420.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00421,./train/TRAIN_00421.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00422,./train/TRAIN_00422.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00423,./train/TRAIN_00423.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00424,./train/TRAIN_00424.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00425,./train/TRAIN_00425.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00426,./train/TRAIN_00426.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00427,./train/TRAIN_00427.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00428,./train/TRAIN_00428.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00429,./train/TRAIN_00429.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00430,./train/TRAIN_00430.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00431,./train/TRAIN_00431.jpg,1,0,0,0,0,0,0,1,0,0
TRAIN_00432,./train/TRAIN_00432.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00433,./train/TRAIN_00433.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00434,./train/TRAIN_00434.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00435,./train/TRAIN_00435.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00436,./train/TRAIN_00436.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00437,./train/TRAIN_00437.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00438,./train/TRAIN_00438.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00439,./train/TRAIN_00439.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00440,./train/TRAIN_00440.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00441,./train/TRAIN_00441.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00442,./train/TRAIN_00442.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00443,./train/TRAIN_00443.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00444,./train/TRAIN_00444.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00445,./train/TRAIN_00445.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00446,./train/TRAIN_00446.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00447,./train/TRAIN_00447.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00448,./train/TRAIN_00448.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00449,./train/TRAIN_00449.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00450,./train/TRAIN_00450.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00451,./train/TRAIN_00451.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00452,./train/TRAIN_00452.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00453,./train/TRAIN_00453.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00454,./train/TRAIN_00454.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00455,./train/TRAIN_00455.jpg,1,0,0,0,0,0,0,0,1,0
TRAIN_00456,./train/TRAIN_00456.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00457,./train/TRAIN_00457.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00458,./train/TRAIN_00458.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00459,./train/TRAIN_00459.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00460,./train/TRAIN_00460.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00461,./train/TRAIN_00461.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00462,./train/TRAIN_00462.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00463,./train/TRAIN_00463.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00464,./train/TRAIN_00464.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00465,./train/TRAIN_00465.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00466,./train/TRAIN_00466.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00467,./train/TRAIN_00467.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00468,./train/TRAIN_00468.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00469,./train/TRAIN_00469.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00470,./train/TRAIN_00470.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00471,./train/TRAIN_00471.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00472,./train/TRAIN_00472.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00473,./train/TRAIN_00473.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00474,./train/TRAIN_00474.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00475,./train/TRAIN_00475.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00476,./train/TRAIN_00476.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00477,./train/TRAIN_00477.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00478,./train/TRAIN_00478.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00479,./train/TRAIN_00479.jpg,1,0,0,0,0,0,0,0,0,1
TRAIN_00480,./train/TRAIN_00480.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00481,./train/TRAIN_00481.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00482,./train/TRAIN_00482.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00483,./train/TRAIN_00483.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00484,./train/TRAIN_00484.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00485,./train/TRAIN_00485.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00486,./train/TRAIN_00486.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00487,./train/TRAIN_00487.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00488,./train/TRAIN_00488.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00489,./train/TRAIN_00489.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00490,./train/TRAIN_00490.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00491,./train/TRAIN_00491.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00492,./train/TRAIN_00492.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00493,./train/TRAIN_00493.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00494,./train/TRAIN_00494.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00495,./train/TRAIN_00495.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00496,./train/TRAIN_00496.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00497,./train/TRAIN_00497.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00498,./train/TRAIN_00498.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00499,./train/TRAIN_00499.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00500,./train/TRAIN_00500.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00501,./train/TRAIN_00501.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00502,./train/TRAIN_00502.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00503,./train/TRAIN_00503.jpg,0,1,1,0,0,0,0,0,0,0
TRAIN_00504,./train/TRAIN_00504.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00505,./train/TRAIN_00505.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00506,./train/TRAIN_00506.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00507,./train/TRAIN_00507.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00508,./train/TRAIN_00508.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00509,./train/TRAIN_00509.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00510,./train/TRAIN_00510.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00511,./train/TRAIN_00511.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00512,./train/TRAIN_00512.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00513,./train/TRAIN_00513.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00514,./train/TRAIN_00514.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00515,./train/TRAIN_00515.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00516,./train/TRAIN_00516.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00517,./train/TRAIN_00517.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00518,./train/TRAIN_00518.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00519,./train/TRAIN_00519.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00520,./train/TRAIN_00520.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00521,./train/TRAIN_00521.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00522,./train/TRAIN_00522.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00523,./train/TRAIN_00523.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00524,./train/TRAIN_00524.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00525,./train/TRAIN_00525.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00526,./train/TRAIN_00526.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00527,./train/TRAIN_00527.jpg,0,1,0,1,0,0,0,0,0,0
TRAIN_00528,./train/TRAIN_00528.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00529,./train/TRAIN_00529.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00530,./train/TRAIN_00530.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00531,./train/TRAIN_00531.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00532,./train/TRAIN_00532.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00533,./train/TRAIN_00533.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00534,./train/TRAIN_00534.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00535,./train/TRAIN_00535.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00536,./train/TRAIN_00536.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00537,./train/TRAIN_00537.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00538,./train/TRAIN_00538.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00539,./train/TRAIN_00539.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00540,./train/TRAIN_00540.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00541,./train/TRAIN_00541.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00542,./train/TRAIN_00542.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00543,./train/TRAIN_00543.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00544,./train/TRAIN_00544.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00545,./train/TRAIN_00545.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00546,./train/TRAIN_00546.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00547,./train/TRAIN_00547.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00548,./train/TRAIN_00548.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00549,./train/TRAIN_00549.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00550,./train/TRAIN_00550.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00551,./train/TRAIN_00551.jpg,0,1,0,0,1,0,0,0,0,0
TRAIN_00552,./train/TRAIN_00552.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00553,./train/TRAIN_00553.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00554,./train/TRAIN_00554.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00555,./train/TRAIN_00555.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00556,./train/TRAIN_00556.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00557,./train/TRAIN_00557.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00558,./train/TRAIN_00558.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00559,./train/TRAIN_00559.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00560,./train/TRAIN_00560.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00561,./train/TRAIN_00561.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00562,./train/TRAIN_00562.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00563,./train/TRAIN_00563.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00564,./train/TRAIN_00564.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00565,./train/TRAIN_00565.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00566,./train/TRAIN_00566.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00567,./train/TRAIN_00567.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00568,./train/TRAIN_00568.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00569,./train/TRAIN_00569.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00570,./train/TRAIN_00570.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00571,./train/TRAIN_00571.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00572,./train/TRAIN_00572.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00573,./train/TRAIN_00573.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00574,./train/TRAIN_00574.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00575,./train/TRAIN_00575.jpg,0,1,0,0,0,1,0,0,0,0
TRAIN_00576,./train/TRAIN_00576.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00577,./train/TRAIN_00577.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00578,./train/TRAIN_00578.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00579,./train/TRAIN_00579.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00580,./train/TRAIN_00580.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00581,./train/TRAIN_00581.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00582,./train/TRAIN_00582.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00583,./train/TRAIN_00583.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00584,./train/TRAIN_00584.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00585,./train/TRAIN_00585.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00586,./train/TRAIN_00586.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00587,./train/TRAIN_00587.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00588,./train/TRAIN_00588.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00589,./train/TRAIN_00589.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00590,./train/TRAIN_00590.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00591,./train/TRAIN_00591.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00592,./train/TRAIN_00592.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00593,./train/TRAIN_00593.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00594,./train/TRAIN_00594.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00595,./train/TRAIN_00595.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00596,./train/TRAIN_00596.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00597,./train/TRAIN_00597.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00598,./train/TRAIN_00598.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00599,./train/TRAIN_00599.jpg,0,1,0,0,0,0,1,0,0,0
TRAIN_00600,./train/TRAIN_00600.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00601,./train/TRAIN_00601.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00602,./train/TRAIN_00602.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00603,./train/TRAIN_00603.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00604,./train/TRAIN_00604.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00605,./train/TRAIN_00605.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00606,./train/TRAIN_00606.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00607,./train/TRAIN_00607.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00608,./train/TRAIN_00608.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00609,./train/TRAIN_00609.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00610,./train/TRAIN_00610.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00611,./train/TRAIN_00611.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00612,./train/TRAIN_00612.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00613,./train/TRAIN_00613.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00614,./train/TRAIN_00614.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00615,./train/TRAIN_00615.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00616,./train/TRAIN_00616.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00617,./train/TRAIN_00617.jpg,0,1,0,0,0,0,0,1,0,0
TRAIN_00618,./train/TRAIN_00618.jpg,0,1,0,0,0,0,0,1,0,0
